"Gene","Description","Phenotype","Treated_TwoTX_1","Untreated_NewMP_1","Treated_TwoTX_2","Untreated_NewMP_2","Treated_TwoTX_3","Untreated_NewMP_3","TreatedAvg","UntreatedAvg","FoldChange","padj"
"Tb927.8.3970","oxidoreductase, putative","overrepresented",772.582596139073,61.0597881473882,429.073650555575,86.0986676791937,472.795945894368,75.902052586207,558.150730863005,74.353502804263,7.95514166884454,3.46401841431182e-13
"Tb927.8.4200","hypothetical protein, conserved","overrepresented",699.271838841205,90.3924314730943,876.257552595638,93.4977719328744,1575.98648631456,108.286928356322,1050.5052925838,97.3923772540969,10.5539064089219,1.47555754590694e-15
"Tb927.8.4840","kinesin, putative","overrepresented",31.95597112984,6.58487911393403,19.5033477525261,4.03587504746221,236.397972947184,8.09621894252874,95.9524306098501,6.23899103464166,12.9613307544,0.000405709025654032
"Tb927.8.7790","hypothetical protein, conserved","overrepresented",947.400555849374,49.6859060415022,568.383277359333,55.8296048232272,1260.78918905165,65.781778908046,925.524340753452,57.0990965909251,16.1382363035955,9.49048164603852e-17
"Tb927.9.10850","hypothetical protein, conserved","overrepresented",2126.01196163818,175.995859954237,1595.09522690303,161.435001898488,1755.0758597594,189.249117781609,1825.39434943353,175.559993211445,10.4115055826706,1.12154086048626e-39
"Tb927.9.10930","hypothetical protein, conserved","overrepresented",34721.102514075,219.096886881805,13786.0806684999,283.856545004842,91027.5467345414,268.187252471265,46511.5766390388,257.04689478597,182.152893355005,3.37782885997798e-31
"Tb927.9.15020","hypothetical protein, conserved","overrepresented",3364.77578367139,49.0872806675082,1324.83455090374,56.5022506644709,5866.96787405284,39.4690673448276,3518.85940287599,48.3528662256022,80.213833055265,1.40928191310781e-28
"Tb927.9.2160","hypothetical protein, conserved","overrepresented",1654.19144672113,99.9704374569984,611.569261668497,123.094188947597,4319.63568748945,115.371119931035,2195.13213195969,112.81191544521,19.6521103893717,1.27278111775809e-09
"Tb927.9.2290","hypothetical protein, conserved","overrepresented",1018.83155013961,72.4336702532743,369.170511029959,67.2645841243701,630.394594525824,97.1546273103449,672.798885231796,78.9509605626631,8.68087388033687,1.26097936615753e-06
"Tb927.9.3480","U5Cwc21 small nuclear ribonucleoprotein (CWC21)","overrepresented",2122.2524356229,127.507204660722,791.278680245345,137.892397454959,2335.32542972067,128.527475712644,1749.61884852964,131.309025942775,13.5174693937981,2.95967573290102e-14
"Tb927.9.3820","syntaxin, putative","overrepresented",5776.51172247049,367.555979632317,1926.65213869597,349.775837446725,4025.92911503992,382.546345034483,3909.69765873546,366.626054037842,10.5827610923744,5.9924940547161e-14
"Tb927.9.4930","divalent cation transporter, putative","overrepresented",1742.5403080801,93.9841837170584,1349.91028372841,116.36773053516,2091.76388183569,115.371119931035,1728.07149121473,108.574344727751,16.0906355780377,2.9523243318588e-44
"Tb927.9.5220","conserved protein","overrepresented",16961.1016179145,316.074197468833,5811.99763025278,265.022461450018,22486.4617297337,311.704429287357,15086.520325967,297.600362735403,49.2441047752193,3.00675387995077e-30
"Tb927.9.7080","hypothetical protein, conserved","overrepresented",2240.67750510408,65.8487911393402,1698.18435073781,62.5560632356642,5014.50245645542,70.8419157471265,2984.45477076577,66.4155900407103,43.9862053599905,6.11096926860001e-26
"Tb927.9.7200","hypothetical protein, conserved","overrepresented",15295.6315931475,220.294137629793,8046.52404418506,247.533669577682,32916.6268391609,222.64602091954,18752.9274921645,230.157942709005,83.2608079572966,8.31805471418861e-36
"Tb927.9.7820","hypothetical protein, conserved","overrepresented",1421.10083377406,19.7546373418021,536.342063194468,17.4887918723362,3094.66437312677,13.1563557816092,1684.03575669843,16.7999283319158,112.609115023254,1.1113254260348e-22
"Tb927.9.8100","nascent polypeptide associated complex subunit, putative","overrepresented",2032.0238112563,140.078337514597,743.913407132068,147.982085073614,1676.27653544367,126.503420977012,1484.07125127734,138.187947855074,10.9280762434166,1.05342339754568e-14
"Tb927.9.8130","nascent polypeptide associated complex subunit, putative","overrepresented",1956.83329095079,140.676962888591,713.265289235241,154.035897644808,1418.3878376831,125.491393609196,1362.82880595638,140.068084714198,9.94776753509142,8.8159300904138e-13
